"internationallettertrackedsigned","International Tracked and Signed Letter",WORLD_ZONE_TWO_INTERNATIONAL_TRACKED_AND_SIGNED_LETTER_EXTRA_INSURANCE,50.01,250,250
"internationallargelettertrackedandsigned","International Tracked and Signed Large Letter",WORLD_ZONE_EU_INTERNATIONAL_TRACKED_AND_SIGNED_LARGE_LETTER,0,50,50
"internationallargelettertrackedandsigned","International Tracked and Signed Large Letter",WORLD_ZONE_ONE_INTERNATIONAL_TRACKED_AND_SIGNED_LARGE_LETTER,0,50,50
"internationallargelettertrackedandsigned","International Tracked and Signed Large Letter",WORLD_ZONE_TWO_INTERNATIONAL_TRACKED_AND_SIGNED_LARGE_LETTER,0,50,50
"internationallargelettertrackedandsigned","International Tracked and Signed Large Letter",WORLD_ZONE_EU_INTERNATIONAL_TRACKED_AND_SIGNED_LARGE_LETTER_EXTRA_INSURANCE,50.01,250,250
"internationallargelettertrackedandsigned","International Tracked and Signed Large Letter",WORLD_ZONE_ONE_INTERNATIONAL_TRACKED_AND_SIGNED_LARGE_LETTER_EXTRA_INSURANCE,50.01,250,250
"internationallargelettertrackedandsigned","International Tracked and Signed Large Letter",WORLD_ZONE_TWO_INTERNATIONAL_TRACKED_AND_SIGNED_LARGE_LETTER_EXTRA_INSURANCE,50.01,250,250
"internationalsmallparceltrackedsigned","International Tracked and Signed Small Parcel",WORLD_ZONE_EU_INTERNATIONAL_TRACKED_AND_SIGNED_SMALL_PARCEL,0,50,50, SMALL
"internationalsmallparceltrackedsigned","International Tracked and Signed Small Parcel",WORLD_ZONE_ONE_INTERNATIONAL_TRACKED_AND_SIGNED_SMALL_PARCEL,0,50,50, SMALL
"internationalsmallparceltrackedsigned","International Tracked and Signed Small Parcel",WORLD_ZONE_ONE_INTERNATIONAL_TRACKED_AND_SIGNED_SMALL_PARCEL,0,50,50, SMALL
"internationalsmallparceltrackedsigned","International Tracked and Signed Small Parcel",WORLD_ZONE_EU_INTERNATIONAL_TRACKED_AND_SIGNED_SMALL_PARCEL_EXTRA_INSURANCE,50.01,250,250, SMALL
"internationalsmallparceltrackedsigned","International Tracked and Signed Small Parcel",WORLD_ZONE_ONE_INTERNATIONAL_TRACKED_AND_SIGNED_SMALL_PARCEL_EXTRA_INSURANCE,50.01,250,250, SMALL
"internationalsmallparceltrackedsigned","International Tracked and Signed Small Parcel",WORLD_ZONE_TWO_INTERNATIONAL_TRACKED_AND_SIGNED_SMALL_PARCEL_EXTRA_INSURANCE,50.01,250,250, SMALL
"internationaltrackedletter","International Tracked Letter",WORLD_ZONE_EU_INTERNATIONAL_TRACKED_LETTER,0,50,50
"internationaltrackedletter","International Tracked Letter",WORLD_ZONE_ONE_INTERNATIONAL_TRACKED_LETTER,0,50,50
"internationaltrackedletter","International Tracked Letter",WORLD_ZONE_TWO_INTERNATIONAL_TRACKED_LETTER,0,50,50
"internationaltrackedletter","International Tracked Letter",WORLD_ZONE_EU_INTERNATIONAL_TRACKED_LETTER_EXTRA_INSURANCE,50.01,250,250
"internationaltrackedletter","International Tracked Letter",WORLD_ZONE_ONE_INTERNATIONAL_TRACKED_LETTER_EXTRA_INSURANCE,50.01,250,250
"internationaltrackedletter","International Tracked Letter",WORLD_ZONE_TWO_INTERNATIONAL_TRACKED_LETTER_EXTRA_INSURANCE,50.01,250,250
"internationaltrackedlargeletter","International Tracked Large Letter",WORLD_ZONE_EU_INTERNATIONAL_TRACKED_LARGE_LETTER,0,50,50
"internationaltrackedlargeletter","International Tracked Large Letter",WORLD_ZONE_ONE_INTERNATIONAL_TRACKED_LARGE_LETTER,0,50,50
"internationaltrackedlargeletter","International Tracked Large Letter",WORLD_ZONE_ONE_INTERNATIONAL_TRACKED_LARGE_LETTER,0,50,50
"internationaltrackedlargeletter","International Tracked Large Letter",WORLD_ZONE_EU_INTERNATIONAL_TRACKED_LARGE_LETTER_EXTRA_INSURANCE,50.01,250,250
"internationaltrackedlargeletter","International Tracked Large Letter",WORLD_ZONE_ONE_INTERNATIONAL_TRACKED_LARGE_LETTER_EXTRA_INSURANCE,50.01,250,250
"internationaltrackedlargeletter","International Tracked Large Letter",WORLD_ZONE_TWO_INTERNATIONAL_TRACKED_LARGE_LETTER_EXTRA_INSURANCE,50.01,250,250
"internationaltrackedsmallparcel","International Tracked Small Parcel",WORLD_ZONE_EU_INTERNATIONAL_TRACKED_SMALL_PARCEL,0,50,50, SMALL
"internationaltrackedsmallparcel","International Tracked Small Parcel",WORLD_ZONE_ONE_INTERNATIONAL_TRACKED_SMALL_PARCEL,0,50,50, SMALL
"internationaltrackedsmallparcel","International Tracked Small Parcel",WORLD_ZONE_TWO_INTERNATIONAL_TRACKED_SMALL_PARCEL,0,50,50, SMALL
"internationaltrackedsmallparcel","International Tracked Small Parcel",WORLD_ZONE_EU_INTERNATIONAL_TRACKED_SMALL_PARCEL_EXTRA_INSURANCE,50.01,250,250, SMALL
"internationaltrackedsmallparcel","International Tracked Small Parcel",WORLD_ZONE_ONE_INTERNATIONAL_TRACKED_SMALL_PARCEL_EXTRA_INSURANCE,50.01,250,250, SMALL
"internationaltrackedsmallparcel","International Tracked Small Parcel",WORLD_ZONE_TWO_INTERNATIONAL_TRACKED_SMALL_PARCEL_EXTRA_INSURANCE,50.01,250,250, SMALL
"internationallettersigned","International Signed Letter",WORLD_ZONE_EU_INTERNATIONAL_SIGNED_LETTER,0,50,50
"internationallettersigned","International Signed Letter",WORLD_ZONE_ONE_INTERNATIONAL_SIGNED_LETTER,0,50,50
"internationallettersigned","International Signed Letter",WORLD_ZONE_TWO_INTERNATIONAL_SIGNED_LETTER,0,50,50
"internationallettersigned","International Signed Letter",WORLD_ZONE_EU_INTERNATIONAL_SIGNED_LETTER_EXTRA_INSURANCE,50.01,250,250
"internationallettersigned","International Signed Letter",WORLD_ZONE_ONE_INTERNATIONAL_SIGNED_LETTER_EXTRA_INSURANCE,50.01,250,250
"internationallettersigned","International Signed Letter",WORLD_ZONE_TWO_INTERNATIONAL_SIGNED_LETTER_EXTRA_INSURANCE,50.01,250,250
"internationalsignedlargeletter","International Signed Large Letter",WORLD_ZONE_EU_INTERNATIONAL_SIGNED_LARGE_LETTER,0,50,50
"internationalsignedlargeletter","International Signed Large Letter",WORLD_ZONE_ONE_INTERNATIONAL_SIGNED_LARGE_LETTER,0,50,50
"internationalsignedlargeletter","International Signed Large Letter",WORLD_ZONE_TWO_INTERNATIONAL_SIGNED_LARGE_LETTER,0,50,50
"internationalsignedlargeletter","International Signed Large Letter",WORLD_ZONE_EU_INTERNATIONAL_SIGNED_LARGE_LETTER_EXTRA_INSURANCE,50.01,250,250
"internationalsignedlargeletter","International Signed Large Letter",WORLD_ZONE_ONE_INTERNATIONAL_SIGNED_LARGE_LETTER_EXTRA_INSURANCE,50.01,250,250
"internationalsignedlargeletter","International Signed Large Letter",WORLD_ZONE_TWO_INTERNATIONAL_SIGNED_LARGE_LETTER_EXTRA_INSURANCE,50.01,250,250
"internationalsignedsmallparcel","International Signed Small Parcel",WORLD_ZONE_EU_INTERNATIONAL_SIGNED_SMALL_PARCEL,0,50,50, SMALL
"internationalsignedsmallparcel","International Signed Small Parcel",WORLD_ZONE_ONE_INTERNATIONAL_SIGNED_SMALL_PARCEL,0,50,50, SMALL
"internationalsignedsmallparcel","International Signed Small Parcel",WORLD_ZONE_TWO_INTERNATIONAL_SIGNED_SMALL_PARCEL,0,50,50, SMALL
"internationalsignedsmallparcel","International Signed Small Parcel",WORLD_ZONE_EU_INTERNATIONAL_SIGNED_SMALL_PARCEL_EXTRA_INSURANCE,50.01,250,250, SMALL
"internationalsignedsmallparcel","International Signed Small Parcel",WORLD_ZONE_ONE_INTERNATIONAL_SIGNED_SMALL_PARCEL_EXTRA_INSURANCE,50.01,250,250, SMALL
"internationalsignedsmallparcel","International Signed Small Parcel",WORLD_ZONE_TWO_INTERNATIONAL_SIGNED_SMALL_PARCEL_EXTRA_INSURANCE,50.01,250,250, SMALL
"internationaleconomyletter","International Economy Letter",WORLD_ZONE_ONE_INTERNATIONAL_ECONOMY_LETTER,0,20,20
"internationaleconomyletter","International Economy Letter",WORLD_ZONE_TWO_INTERNATIONAL_ECONOMY_LETTER,0,20,20
"internationaleconomylargeletter","International Economy Large Letter",WORLD_ZONE_ONE_INTERNATIONAL_ECONOMY_LARGE_LETTER,0,20,20
"internationaleconomylargeletter","International Economy Large Letter",WORLD_ZONE_TWO_INTERNATIONAL_ECONOMY_LARGE_LETTER,0,20,20
"internationaleconomysmallparcel","International Economy Small Parcel",WORLD_ZONE_ONE_INTERNATIONAL_ECONOMY_SMALL_PARCEL,0,20,20, SMALL
"internationaleconomysmallparcel","International Economy Small Parcel",WORLD_ZONE_TWO_INTERNATIONAL_ECONOMY_SMALL_PARCEL,0,20,20, SMALL
"parcelforceworldwideexpress9","Parcelforce Worldwide: Express 9",PARCELFORCE_WORLDWIDE_EXPRESS_9,0,200,200
"parcelforceworldwideexpress10","Parcelforce Worldwide: Express 10",PARCELFORCE_WORLDWIDE_EXPRESS_10,0,200,200
"parcelforceworldwideexpressAM","Parcelforce Worldwide: Express AM",PARCELFORCE_WORLDWIDE_EXPRESS_AM,0,200,200
"parcelforceworldwideexpress24","Parcelforce Worldwide: Express 24",PARCELFORCE_WORLDWIDE_EXPRESS_24,0,100,100
"parcelforceworldwideexpress48","Parcelforce Worldwide: Express 48",PARCELFORCE_WORLDWIDE_EXPRESS_48,0,100,100
"parcelforceworldwideexpress9saturday","Parcelforce Worldwide: Express 9 Saturday",PARCELFORCE_WORLDWIDE_EXPRESS_9_SATURDAY,0,200,200
"parcelforceworldwideexpress10saturday","Parcelforce Worldwide: Express 10 Saturday",PARCELFORCE_WORLDWIDE_EXPRESS_10_SATURDAY,0,200,200
"parcelforceworldwideexpressAMsaturday","Parcelforce Worldwide: Express AM Saturday",PARCELFORCE_WORLDWIDE_EXPRESS_AM_SATURDAY,0,200,200
"parcelforceworldwideexpress24saturday","Parcelforce Worldwide: Express 24 Saturday",PARCELFORCE_WORLDWIDE_EXPRESS_24_SATURDAY,0,100,100
"parcelforceworldwideexpress48saturday","Parcelforce Worldwide: Express 48 Saturday",PARCELFORCE_WORLDWIDE_EXPRESS_48_SATURDAY,0,100,100
"parcelforceworldwideglobalvalue","Parcelforce Worldwide: Global Value",PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_VALUE,0,1000,1000
"parcelforceworldwideglobalpriority","Parcelforce Worldwide: Global Priority",PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_PRIORITY,0,1000,1000
"parcelforceworldwideglobalexpress","Parcelforce Worldwide: Global Express",PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_EXPRESS,0,1000,1000
"parcelforceworldwideglobalvalue","Parcelforce Worldwide: Global Value",PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_VALUE,0,1000,1000
"parcelforceworldwideglobalpriority","Parcelforce Worldwide: Global Priority",PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_PRIORITY,0,1000,1000
"parcelforceworldwideglobalexpress","Parcelforce Worldwide: Global Express",PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_EXPRESS,0,1000,1000
"parcelforceworldwideglobalvalue","Parcelforce Worldwide: Global Value",PF_WORLD_ZONE_SIX_PARCELFORCE_GLOBAL_VALUE,0,1000,1000
"parcelforceworldwideglobalpriority","Parcelforce Worldwide: Global Priority",PF_WORLD_ZONE_SIX_PARCELFORCE_GLOBAL_PRIORITY,0,1000,1000
"parcelforceworldwideglobalexpress","Parcelforce Worldwide: Global Express",PF_WORLD_ZONE_SIX_PARCELFORCE_GLOBAL_EXPRESS,0,1000,1000
"parcelforceworldwideglobalvalue","Parcelforce Worldwide: Global Value",PF_WORLD_ZONE_SEVEN_PARCELFORCE_GLOBAL_VALUE,0,1000,1000
"parcelforceworldwideglobalpriority","Parcelforce Worldwide: Global Priority",PF_WORLD_ZONE_SEVEN_PARCELFORCE_GLOBAL_PRIORITY,0,1000,1000
"parcelforceworldwideglobalexpress","Parcelforce Worldwide: Global Express",PF_WORLD_ZONE_SEVEN_PARCELFORCE_GLOBAL_EXPRESS,0,1000,1000
"parcelforceworldwideglobalvalue","Parcelforce Worldwide: Global Value",PF_WORLD_ZONE_EIGHT_PARCELFORCE_GLOBAL_VALUE,0,1000,1000
"parcelforceworldwideglobalpriority","Parcelforce Worldwide: Global Priority",PF_WORLD_ZONE_EIGHT_PARCELFORCE_GLOBAL_PRIORITY,0,1000,1000
"parcelforceworldwideglobalexpress","Parcelforce Worldwide: Global Express",PF_WORLD_ZONE_EIGHT_PARCELFORCE_GLOBAL_EXPRESS,0,1000,1000
"parcelforceworldwideglobalvalue","Parcelforce Worldwide: Global Value",PF_WORLD_ZONE_NINE_PARCELFORCE_GLOBAL_VALUE,0,1000,1000
"parcelforceworldwideglobalpriority","Parcelforce Worldwide: Global Priority",PF_WORLD_ZONE_NINE_PARCELFORCE_GLOBAL_PRIORITY,0,1000,1000
"parcelforceworldwideglobalexpress","Parcelforce Worldwide: Global Express",PF_WORLD_ZONE_NINE_PARCELFORCE_GLOBAL_EXPRESS,0,1000,1000
"parcelforceworldwideglobalvalue","Parcelforce Worldwide: Global Value",PF_WORLD_ZONE_TEN_PARCELFORCE_GLOBAL_VALUE,0,1000,1000
"parcelforceworldwideglobalpriority","Parcelforce Worldwide: Global Priority",PF_WORLD_ZONE_TEN_PARCELFORCE_GLOBAL_PRIORITY,0,1000,1000
"parcelforceworldwideglobalexpress","Parcelforce Worldwide: Global Express",PF_WORLD_ZONE_TEN_PARCELFORCE_GLOBAL_EXPRESS,0,1000,1000
"parcelforceworldwideglobaleconomy","Parcelforce Worldwide: Global Economy",PF_WORLD_ZONE_ELEVEN_PARCELFORCE_GLOBAL_ECONOMY,0,1000,1000
"parcelforceworldwideglobalvalue","Parcelforce Worldwide: Global Value",PF_WORLD_ZONE_ELEVEN_PARCELFORCE_GLOBAL_VALUE,0,1000,1000
"parcelforceworldwideglobalpriority","Parcelforce Worldwide: Global Priority",PF_WORLD_ZONE_ELEVEN_PARCELFORCE_GLOBAL_PRIORITY,0,1000,1000
"parcelforceworldwideglobalexpress","Parcelforce Worldwide: Global Express",PF_WORLD_ZONE_ELEVEN_PARCELFORCE_GLOBAL_EXPRESS,0,1000,1000
"parcelforceworldwideglobaleconomy","Parcelforce Worldwide: Global Economy",PF_WORLD_ZONE_TWELVE_PARCELFORCE_GLOBAL_ECONOMY,0,1000,1000
"parcelforceworldwideglobalvalue","Parcelforce Worldwide: Global Value",PF_WORLD_ZONE_TWELVE_PARCELFORCE_GLOBAL_VALUE,0,1000,1000
"parcelforceworldwideglobalpriority","Parcelforce Worldwide: Global Priority",PF_WORLD_ZONE_TWELVE_PARCELFORCE_GLOBAL_PRIORITY,0,1000,1000
"parcelforceworldwideglobalexpress","Parcelforce Worldwide: Global Express",PF_WORLD_ZONE_TWELVE_PARCELFORCE_GLOBAL_EXPRESS,0,1000,1000
"parcelforceworldwideeuroprioritybusiness","Parcelforce Worldwide: Euro Priority Business",PF_WORLD_ZONE_FOUR_PARCELFORCE_EURO_PRIORITY_BUSINESS,0,1000,1000
"parcelforceworldwideeuroprioritybusiness","Parcelforce Worldwide: Euro Priority Business",PF_WORLD_ZONE_FIVE_PARCELFORCE_EURO_PRIORITY_BUSINESS,0,1000,1000
"parcelforceworldwideeuroprioritybusiness","Parcelforce Worldwide: Euro Priority Business",PF_WORLD_ZONE_SIX_PARCELFORCE_EURO_PRIORITY_BUSINESS,0,1000,1000
"parcelforceworldwideeuroprioritybusiness","Parcelforce Worldwide: Euro Priority Business",PF_WORLD_ZONE_SEVEN_PARCELFORCE_EURO_PRIORITY_BUSINESS,0,1000,1000
"parcelforceworldwideeuroprioritybusiness","Parcelforce Worldwide: Euro Priority Business",PF_WORLD_ZONE_EIGHT_PARCELFORCE_EURO_PRIORITY_BUSINESS,0,1000,1000
"parcelforceworldwideeuroprioritybusiness","Parcelforce Worldwide: Euro Priority Business",PF_WORLD_ZONE_NINE_PARCELFORCE_EURO_PRIORITY_BUSINESS,0,1000,1000
"parcelforceworldwideeuropriorityhome","Parcelforce Worldwide: Euro Priority Home",PF_WORLD_ZONE_FOUR_PARCELFORCE_EURO_PRIORITY_HOME,0,1000,1000
"parcelforceworldwideeuropriorityhome","Parcelforce Worldwide: Euro Priority Home",PF_WORLD_ZONE_FIVE_PARCELFORCE_EURO_PRIORITY_HOME,0,1000,1000
"parcelforceworldwideeuropriorityhome","Parcelforce Worldwide: Euro Priority Home",PF_WORLD_ZONE_SIX_PARCELFORCE_EURO_PRIORITY_HOME,0,1000,1000
"parcelforceworldwideeuropriorityhome","Parcelforce Worldwide: Euro Priority Home",PF_WORLD_ZONE_SEVEN_PARCELFORCE_EURO_PRIORITY_HOME,0,1000,1000
"parcelforceworldwideeuropriorityhome","Parcelforce Worldwide: Euro Priority Home",PF_WORLD_ZONE_EIGHT_PARCELFORCE_EURO_PRIORITY_HOME,0,1000,1000
"parcelforceworldwideeuropriorityhome","Parcelforce Worldwide: Euro Priority Home",PF_WORLD_ZONE_NINE_PARCELFORCE_EURO_PRIORITY_HOME,0,1000,1000
